Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;category;api_H_id;api_H_team;api_A_id;api_A_team
2026-04-28;192499528;England League 1;England;15:45;Schedule;-0.055161544523246675;1.975;2.5, 3.0;1.875;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Northampton;24.0;0.0;0.0;2.7;0;0.0;0 - 0;3.6;Barnsley;15.0;0.0;0.0;2.35;0;0.0;+0.25;0 - 0;0-0;2.75;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;57.0;Northampton Town;;
2026-04-28;193658368;England Northern Premier League;England;15:45;Schedule;0.22080416527771157;1.775;2.0, 2.5;2.025;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC United of Manchester;;0.0;0.0;1.909;0;0.0;0 - 0;3.5;Warrington Rylands;;0.0;0.0;3.3;0;0.0;-0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;38237.0;FC United of Manchester;596860.0;Warrington Rylands 1906 FC
2026-04-28;193658371;England Northern Premier League;England;15:45;Schedule;0.30476190476190473;1.825;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hednesford;;0.0;0.0;1.75;0;0.0;0 - 0;3.6;Stockton Town;;0.0;0.0;3.75;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;156.0;Hednesford Town;596990.0;Stockton Town
2026-04-28;193659492;England Isthmian Division One North;England;15:45;Schedule;0.19023986765922257;1.95;2.5;1.85;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Waltham Abbey;;0.0;0.0;1.95;0;0.0;0 - 0;3.4;Stanway Rovers;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;
2026-04-28;192498905;England Championship;England;15:45;Schedule;0.14204545454545453;1.975;2.5, 3.0;1.875;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Southampton;5.0;0.0;0.0;2.2;0;0.0;0 - 0;3.4;Ipswich;2.0;0.0;0.0;3.2;0;0.0;-0.25;0 - 0;0-0;2.75;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;45.0;Southampton FC;32.0;Ipswich Town
2026-04-28;193659519;England Northern League Division One;England;15:45;Schedule;0.08417508417508418;1.975;2.5;1.825;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Emley AFC;;0.0;0.0;2.2;0;0.0;0 - 0;3.4;Dunston UTS;;0.0;0.0;2.7;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;
2026-04-28;193659522;England Northern League Division One;England;15:45;Schedule;0.21862348178137647;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Matlock Town;;0.0;0.0;1.9;0;0.0;0 - 0;3.6;Bradford P A;;0.0;0.0;3.25;0;0.0;-0.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;254.0;Matlock Town;;
2026-04-28;193659524;England Northern League Division One;England;15:45;Schedule;0.05982905982905984;1.8;2.5;2.0;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Basford Utd;;0.0;0.0;2.25;0;0.0;0 - 0;3.5;Belper Town;;0.0;0.0;2.6;0;0.0;0.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;224854.0;Basford United;45373.0;Poole Town
2026-04-28;193659528;England Northern League Division One;England;15:45;Schedule;0.3869047619047619;1.825;2.5, 3.0;1.975;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Carlton Town;;0.0;0.0;1.6;0;0.0;0 - 0;3.9;Racing Club Warwick;;0.0;0.0;4.2;0;0.0;-0.75;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;222.0;Alfreton Town FC;;
2026-04-28;193659532;England Northern League Division One;England;15:45;Schedule;0.4143743067084565;2.0;3.0, 3.5;1.8;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Avro FC;;0.0;0.0;1.55;0;0.0;0 - 0;4.1;Lower Breck;;0.0;0.0;4.333;0;0.0;-1.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;594938.0;Avro FC;1024273.0;Lower Breck FC
2026-04-28;193659535;England Northern League Division One;England;15:45;Schedule;0.11904761904761901;1.975;2.5, 3.0;1.825;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Stalybridge Celtic;;0.0;0.0;2.1;0;0.0;0 - 0;3.5;Runcorn Linnets;;0.0;0.0;2.8;0;0.0;-0.25;0 - 0;0-0;2.75;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;
2026-04-28;193668489;Portugal Liga 3;Portugal;16:00;Schedule;0.15742397137745973;1.85;2.0, 2.5;1.95;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;AD Fafe;;0.0;0.0;2.15;0;0.0;0 - 0;3.2;Sao Joao Ver;;0.0;0.0;3.25;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;45146.0;AD Fafe;45148.0;SC Sao Joao de Ver
2026-04-28;193070534;UEFA Champions League;International (Europe);16:00;Schedule;0.07114624505928857;1.975;3.5;1.875;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;PSG;11.0;0.0;0.0;2.3;0;0.0;0 - 0;3.8;Bayern Munich;2.0;0.0;0.0;2.75;0;0.0;-0.25;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;2672.0;Bayern Munich
2026-04-28;193705990;Paraguay Tercera Division;Paraguay;16:00;Schedule;-0.25983945132881303;2.0;2.5;1.8;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Silvio Pettirossi;;0.0;0.0;3.5;0;0.0;0 - 0;3.5;24 de Setiembre;;0.0;0.0;1.833;0;0.0;+0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;584549.0;Club Silvio Pettirossi;466309.0;24 de Setiembre VP
2026-04-28;193671236;Algeria Division 1;Algeria;16:00;Schedule;0.5218295218295218;1.825;2.0;1.975;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;MC Alger;1.0;0.0;0.0;1.48;0;0.0;0 - 0;3.5;Olympique Akbou;3.0;0.0;0.0;6.5;0;0.0;-1.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;42204.0;MC Alger;527315.0;Olympique Akbou
2026-04-28;193705988;Paraguay Tercera Division;Paraguay;16:00;Schedule;0.0;1.95;2.5, 3.0;1.85;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Club Sportivo Limpeno;;0.0;0.0;2.5;0;0.0;0 - 0;3.2;Atlantida SC;;0.0;0.0;2.5;0;0.0;0.0;0 - 0;0-0;2.75;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;
2026-04-28;193493454;Colombia Liga Femenina;Colombia;17:00;Schedule;0.6666666666666667;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Independiente Medellin (W);;0.0;0.0;1.25;0;0.0;0 - 0;5.5;Once Caldas (W);;0.0;0.0;7.5;0;0.0;-1.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Women;;;;
2026-04-28;193489713;Brazil Serie A1 Women;Brazil;18:00;Schedule;0.20979020979020985;1.85;2.5;1.95;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Bahia (W);;0.0;0.0;1.95;0;0.0;0 - 0;3.3;Gremio (W);;0.0;0.0;3.3;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Women;;;;
2026-04-28;193667850;Brazil Serie A U20;Brazil;18:00;Schedule;0.036437246963562764;1.825;2.5, 3.0;1.975;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Cruzeiro U20;;0.0;0.0;2.375;0;0.0;0 - 0;3.25;Palmeiras U20;;0.0;0.0;2.6;0;0.0;0.0;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;210336.0;Cruzeiro EC MG;210346.0;SE Palmeiras SP
2026-04-28;192731524;Copa Libertadores;International (South America);19:00;Schedule;0.3998800239952009;1.95;2.0, 2.5;1.9;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Lanus;;0.0;0.0;1.667;0;0.0;0 - 0;3.9;LDU Quito;;0.0;0.0;5.0;0;0.0;-0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;3218.0;CA Lanus;5257.0;LDU Quito
2026-04-28;192951047;Copa Sudamericana;International (South America);19:00;Schedule;0.8524709613818524;1.95;3.5;1.9;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Botafogo;;0.0;0.0;1.111;0;0.0;0 - 0;9.5;Independiente Petrolero;;0.0;0.0;21.0;0;0.0;-2.5;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;1958.0;Botafogo FR RJ;498412.0;Independiente Petrolero
2026-04-28;192951057;Copa Sudamericana;International (South America);19:00;Schedule;0.14906832298136652;2.0;2.0;1.85;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;San Lorenzo;;0.0;0.0;2.3;0;0.0;0 - 0;3.0;Santos;;0.0;0.0;3.5;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;3201.0;CA San Lorenzo de Almagro;1968.0;Santos FC SP
2026-04-28;192731531;Copa Libertadores;International (South America);19:00;Schedule;0.0;2.025;2.0, 2.5;1.825;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Libertad Asuncion;;0.0;0.0;2.75;0;0.0;0 - 0;3.1;Independiente del Valle;;0.0;0.0;2.75;0;0.0;0.0;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;5996.0;Libertad Asuncion;39723.0;CSD Independiente del Valle
2026-04-28;192937320;Argentina Nacional B;Argentina;19:30;Schedule;0.33502742125362506;1.9;1.5, 2.0;1.9;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Ferro Carril Oeste;;0.0;0.0;1.833;0;0.0;0 - 0;2.8;Almirante Brown;;0.0;0.0;4.75;0;0.0;-0.5;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;36841.0;Ferro Carril Oeste;43740.0;Club Almirante Brown
2026-04-28;193664440;Brazil Catarinense 2;Brazil;19:30;Schedule;0.8231669320778232;1.875;2.5;1.925;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hercilio Luz;;0.0;0.0;1.111;0;0.0;0 - 0;7.5;SC Jaragua;;0.0;0.0;13.0;0;0.0;-1.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;290376.0;Hercilio Luz FC SC;;
2026-04-28;193693457;USA US Open Cup;USA;20:00;Schedule;0.16369047619047616;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Charlotte FC;;0.0;0.0;2.1;0;0.0;0 - 0;3.4;Atlanta Utd;;0.0;0.0;3.2;0;0.0;-0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;863473.0;Charlotte FC;414325.0;Atlanta United 2
2026-04-28;193671800;Brazil Campeonato Paulista A2;Brazil;20:00;Schedule;0.09961685823754785;1.75;2.0;2.05;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Votuporanguense;;0.0;0.0;2.25;0;0.0;0 - 0;3.0;Juventus SP;;0.0;0.0;2.9;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;135524.0;CA Votuporanguense SP;6960.0;CA Juventus SP
2026-04-28;193671892;Ecuador LigaPro Serie B;Ecuador;21:00;Schedule;0.015384615384615441;1.825;2.0;1.975;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;San Antonio FC Cotacachi;;0.0;0.0;2.5;0;0.0;0 - 0;3.0;Atletico FC Guayaquil;;0.0;0.0;2.6;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;;
2026-04-28;192951062;Copa Sudamericana;International (South America);21:00;Schedule;0.29304748469389047;1.8;2.0;2.05;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Barracas Central;;0.0;0.0;1.909;0;0.0;0 - 0;3.3;Audax Italiano;;0.0;0.0;4.333;0;0.0;-0.5;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;65668.0;CA Barracas Central;3162.0;Audax Italiano
2026-04-28;192731552;Copa Libertadores;International (South America);21:00;Schedule;-0.44528200296136766;1.9;2.0, 2.5;1.95;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;UCV;;0.0;0.0;5.75;0;0.0;0 - 0;3.9;Rosario Central;;0.0;0.0;1.615;0;0.0;+0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;324069.0;UCV FC;3217.0;CA Rosario Central
2026-04-28;192951067;Copa Sudamericana;International (South America);21:30;Schedule;0.058823529411764774;2.05;2.0, 2.5;1.8;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Deportivo Recoleta;;0.0;0.0;2.55;0;0.0;0 - 0;3.0;Deportivo Cuenca;;0.0;0.0;3.0;0;0.0;0.0;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;463345.0;Recoleta FC;;
2026-04-28;192951064;Copa Sudamericana;International (South America);21:30;Schedule;0.2313946216385241;2.025;2.0, 2.5;1.825;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Millonarios;;0.0;0.0;2.05;0;0.0;0 - 0;3.2;Sao Paulo;;0.0;0.0;3.9;0;0.0;-0.5;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;6117.0;Millonarios FC;1981.0;Sao Paulo FC SP
2026-04-28;192731559;Copa Libertadores;International (South America);21:30;Schedule;0.12254901960784315;1.825;2.0;2.025;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Cruzeiro;;0.0;0.0;2.4;0;0.0;0 - 0;2.875;Boca Juniors;;0.0;0.0;3.4;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;1954.0;Cruzeiro EC MG;3202.0;Boca Juniors
2026-04-28;193654910;CONCACAF Champions Cup;International (North & Central America);21:30;Schedule;0.18011257035647282;1.95;2.0, 2.5;1.85;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Nashville SC;;0.0;0.0;2.05;0;0.0;0 - 0;3.4;Tigres UANL;;0.0;0.0;3.25;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;668063.0;Nashville SC;;
2026-04-28;192731571;Copa Libertadores;International (South America);23:00;Schedule;0.2619047619047619;1.825;2.0;2.025;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Deportes Tolima;;0.0;0.0;2.0;0;0.0;0 - 0;3.2;Coquimbo Unido;;0.0;0.0;4.2;0;0.0;-0.5;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;6111.0;CD Tolima;3165.0;Coquimbo Unido
2026-04-28;192731565;Copa Libertadores;International (South America);23:00;Schedule;0.10295126973232671;1.975;2.0, 2.5;1.875;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sporting Cristal;;0.0;0.0;2.35;0;0.0;0 - 0;3.25;Junior;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;2302.0;Sporting Cristal;6105.0;CD Junior FC
2026-04-28;193693459;USA US Open Cup;USA;23:00;Schedule;0.24060150375939848;1.775;2.5, 3.0;2.025;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;San Jose;;0.0;0.0;1.9;0;0.0;0 - 0;3.8;Minnesota Utd;;0.0;0.0;3.5;0;0.0;-0.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;41618.0;Minnesota United FC
2026-04-28;192951070;Copa Sudamericana;International (South America);23:00;Schedule;0.4321475625823452;1.85;2.0, 2.5;2.0;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;O'Higgins;;0.0;0.0;1.65;0;0.0;0 - 0;3.7;Boston River;;0.0;0.0;5.75;0;0.0;-0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;3163.0;CD O´Higgins;;
